row_num,content_id,content_type,created_at,body_preview
1471,comment_144702980,comment,2026-03-02 04:09:40,Thank you Tammie�� i’m thankful too!
1472,comment_144702956,comment,2026-03-02 04:08:57,"I am grateful that tomorrow I begin a new 12-week year with new and bigger goals, including learning how to use AI to find help. which leads me to another thing I am grateful for: Leskohelp's ""The Basics of Grant Hunting"". Tomorrow I start Step 3!"
1473,comment_144702805,comment,2026-03-02 04:02:01,I’m thankful for being part of this community
1474,comment_144702792,comment,2026-03-02 04:00:55,Thank you Tammie!
1475,comment_144702613,comment,2026-03-02 03:53:45,"Paul Brown That's currently the only day of the week that this class is airing but if you'll look at the top of the screen in the AI Workshops tab, you'll see where it says ""Replays"". If you click on that you'll be able to watch all of the previous recordings we have uploaded!"
1476,comment_144702548,comment,2026-03-02 03:50:30,Karl Lewis There's been no update on any of the Lesko Grant Giveaways as of today Karl. We have our weekly staff meeting tomorrow at 4pm. I'll bring this up during the meeting and let you know if anything new comes up!
1477,comment_144700470,comment,2026-03-02 02:34:46,"No we met in our early 50's, married 2003. Congratulations on 8 years. feels like 50 years tight? lol hey a uss married people can tease each other OK."
1478,comment_144697013,comment,2026-03-02 00:50:10,Cancel subscription
1479,comment_144696351,comment,2026-03-02 00:29:53,Thank you Tammie!
1480,comment_144694454,comment,2026-03-01 23:31:38,I'm very excited about this new endeavor
1481,post_98673419,post,2026-03-01 21:49:00,I am noticing that all the AI Report &amp; Call Workshops are only @ 8:00 pm on Wednesdays. I am busy that time each week. Do you have any other day/time? Thanks
1482,post_98673185,post,2026-03-01 21:37:01,I am noticing that all the AI Report &amp; Call Workshops are only @ 8:00 pm on Wednesdays. I am busy that time each week. Do you have any other day/time options? Thanks
1483,post_98672258,post,2026-03-01 20:42:25,"I'm wondering if the videos Matthew has up on 'ask Matthew live' are also on youtube where I can read the CC, because there is n CC function on the vids which he sends me links too &amp; I have no sound capability on this pc. Thank you."
1484,post_98671069,post,2026-03-01 19:30:20,I am doing just that getting ready for 4 pm meeting with Tony
1485,comment_144685327,comment,2026-03-01 19:26:51,I need to remove some of my notifications?
1486,comment_144685289,comment,2026-03-01 19:26:00,Tammie Larson I don’t see anything like that. I only see three dots surrounded with a white background??
1487,comment_144684292,comment,2026-03-01 18:59:59,Tammie Larson I’m feeling better since my dad’s health is improving
1488,comment_144683641,comment,2026-03-01 18:43:56,Me after Church
1489,comment_144682772,comment,2026-03-01 18:19:56,How do I delete all these messages???
1490,comment_144682089,comment,2026-03-01 18:00:54,"Once the owner gets into contract, then now you would be ‘under contract’…."
1491,comment_144681540,comment,2026-03-01 17:44:34,"Have a coningency plan or backup. Pack 1-2 bags of necessities, contact a nearby friend or family member. You must have tenant rights"
1492,comment_144681391,comment,2026-03-01 17:40:16,"I'm in Northwestern Arkansas, near Forth Smith. It's 72 degrees and partly cloudy. So the weather has been pretty stable."
1493,comment_144681071,comment,2026-03-01 17:30:31,"Happy Birthday, Benny! Sorry I'm a day late but I hope you had a wonderful day. ��"
1494,comment_144678586,comment,2026-03-01 16:22:41,��
1495,comment_144675254,comment,2026-03-01 14:46:34,The same old routine. Coffee first and check out all the new info and research that I can get into
1496,comment_144674775,comment,2026-03-01 14:31:26,Happy birthday Benny. There’s many more to come
1497,comment_144674723,comment,2026-03-01 14:29:55,Good morning Lesko family
1498,comment_144674308,comment,2026-03-01 14:16:48,Thank you very much
1499,comment_144674168,comment,2026-03-01 14:12:59,Thank you
1500,comment_144674153,comment,2026-03-01 14:12:47,Thank you
1501,comment_144674025,comment,2026-03-01 14:09:56,Thank you
1502,comment_144674011,comment,2026-03-01 14:09:34,Chris Hayes I’m located in Fort Worth Texas
1503,comment_144673967,comment,2026-03-01 14:08:41,Thanks
1504,comment_144671795,comment,2026-03-01 12:54:58,Thank you so much I’ll definitely be looking &amp; around 65 sometimes just a little slow
1505,comment_144669850,comment,2026-03-01 10:52:33,"Joseph Erdie They do record every session, and you can find the replays in the Webinar's and Q&amp;A's tab in the Tab Column! Once the tab loads, look at the top of the screen for ""Replays"" and ""Class Recordings"". You'll find all the replays between those 2 sections! I'll post a direct link to the tab below! https://lesko-help-2.mn.co/spaces/7159013?utm_source=manual"
1506,comment_144669823,comment,2026-03-01 10:49:49,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1507,comment_144669804,comment,2026-03-01 10:48:44,Kimberly Alvarez Here's a link for our Business Expert's Live Call every Wednesday at 5:30pm Eastern! Her name is Amber Hawkins and she can work with you to create a custom business grant plan you can follow to find the funding specific to your small business! https://lesko-help-2.mn.co/posts/80348012?utm_source=manual
1508,comment_144669781,comment,2026-03-01 10:47:05,"Kimberly Alvarez Here's a link for the Start A Business tab located in the Grant Workspaces section in the Tab Column! You can check out the step by step lesson plan called The Course to find out more about grants that will fund your small business! ➽ GRANT WORKSPACES Collection I encourage you to Visit our New ""➽ GRANT WORKSPACES"" Collection where you will find a space for each of your needs that will walk you through getting the help you need, Step by Step! https://lesko-help-2.mn.co/collectio"
1509,comment_144669753,comment,2026-03-01 10:45:15,Kimberly Alvarez Hi Kimberly! My name is Tony and I'm a Navigator here at Lesko Help! If you would like to share the city where you live in Alaska I'd be happy to help you find the funding you're looking for!
1510,comment_144669733,comment,2026-03-01 10:43:38,"Penni Palthe You didn't do anything wrong, it looks like the page is down right now. I'll let senior staff know so they can get this squared away for you. Thank you for letting us know! This can happen from time to time, just like any technology, they can bug out every now and then!"
1511,comment_144669708,comment,2026-03-01 10:41:29,Chris Hayes How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1512,comment_144669706,comment,2026-03-01 10:41:08,"Chris Hayes Lastly, the $18K grant you're speaking of is the amount of money the government sets aside for every individual when creating their budget every year. The easiest way to get your hands on this money is to find grants to apply for that can help you pay your bills, daily expenses, or anything else you need help with! Once you share your city &amp; state with me, we can create a personalized spreadsheet you can use to contact every organization in your area to find the help you're looki"
1513,comment_144669669,comment,2026-03-01 10:37:50,"Chris Hayes I'll post a link to our business experts, Amber Hawkins , Live Call every Wednesday at 5:30pm Eastern called Start A Business! Once you're there, you can work with her in real time to create a custom business grant plan you can follow to find the funding you're looking for! https://lesko-help-2.mn.co/posts/80348012?utm_source=manual"
1514,comment_144669642,comment,2026-03-01 10:35:41,"Chris Hayes �� HOW TO USE THE START MY BUSINESS STEP-BY-STEP GUIDE 1st  Please start with the Step-by-Step Guide for the Start a Business Space: https://lesko-help-2.mn.co/spaces/18083958/content 2nd Next, please Create Your Lesko Loves AI Callsheet: https://lesko-help-2.mn.co/spaces/18083958/page"
1515,comment_144669637,comment,2026-03-01 10:35:18,"Chris Hayes ➽ GRANT WORKSPACES Collection I encourage you to Visit our New ""➽ GRANT WORKSPACES"" Collection where you will find a space for each of your needs that will walk you through getting the help you need, Step by Step! https://lesko-help-2.mn.co/collections/2517908"
1516,comment_144669618,comment,2026-03-01 10:33:45,Chris Hayes Hi my name is Tony and I'm a Navigator here at Lesko Help! I'll post some info below to help you get started! I can give you some info to start but if you could let me know what city you are located in I can share some organizations in your area you can reach out to when you're ready to start! First I'll post a link to the Lesko Meta Grant Report below! Check out section #5 for grants and programs that will help you find business funding! https://docs.google.com/document/d/1-i34IfpAN
1517,comment_144669552,comment,2026-03-01 10:26:56,C Hayes Cancel Account To Cancel your account simply scroll to the bottom of the web page linked below and there are directions for cancelling your subscription there. https://leskosupport.com/account-management
1518,post_98654414,post,2026-03-01 05:06:40,"Do they record every session? How can I watch replays? Cause I work the same hours. They have these sessions and try and get my shift change. So I can come into these meetings. I've only been able to join 1 or 2 so far. 2 of them actually, and I've been a member over two weeks, and I'm getting frustrated. Do they record all these?And if so, how do I replay them?I get lost in this.I found it once and now I can't find it again and I know they don't record everything, right?"
